width	300	height	900
14	8	6	192.48
2	2	7	717.594
1	0	1	167.039
1	0	0	81.6133
0	0	0	84.375
1	0	5	484.695
2	2	0	79.6914
14	6	1	36.2188
1	0	2	229.629
1	0	1	144.602
1	0	2	217.516
2	2	5	400.07
1	0	6	446.816
1	0	1	118.836
14	8	4	12.9492
17	10	1	76.2734
17	13	0	50.9336
2	2	3	189.051
0	0	0	46.625
2	2	0	43.0039
2	2	0	36.1914
2	2	6	184.551
14	8	0	36.543
15	14	5	1.16406
15	14	7	53.2656
2	2	6	10.5664
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	6	3.55078
15	2	1	21.9141
15	15	2	245.758
9	6	1	8.96094
14	1	3	358.98
12	4	3	60.9258
14	15	2	255.586
0	7	4	611.059
14	1	6	1189.74
15	2	7	794.82
16	9	0	43.1211
6	4	0	2.14844
16	9	1	50.0703
17	12	7	381.891
11	3	0	42.6992
17	10	3	156.344
15	14	6	209.688
14	6	7	107.711
13	8	4	45.3125
16	3	1	165.93
14	8	1	99.5234
0	6	6	687.703
17	4	5	624.477
17	13	2	315.641
1	14	0	117.289
17	13	3	456.395
17	13	6	837.418
14	8	1	80.9297
16	9	7	361.406
14	8	3	122.641
6	4	6	258.375
0	12	2	268.438
11	4	5	28.9531
14	8	0	29.2695
2	9	1	4.35938
15	6	7	393.836
0	6	1	195.094
15	14	0	71.9766
14	8	1	52.3984
12	4	5	39.7734
14	8	3	108.117
14	6	3	80.168
1	0	3	328.965
14	8	1	55.5234
17	12	4	371.949
2	2	5	512.305
1	0	6	582.73
1	0	5	478.352
2	2	2	226.414
1	0	0	71.6133
2	2	0	69.6289
2	2	3	274.102
14	8	7	46.2813
0	0	0	59.3125
1	0	6	414.777
17	4	6	430.277
14	6	0	7.69531
17	4	4	281.574
14	8	0	7.35547
0	6	0	42.2813
11	3	6	271.855
16	15	4	138.082
17	4	0	26.6523
16	9	1	39.8984
1	0	1	53.1172
14	6	7	463.852
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	10	1	35.7891
0	7	0	34.5508
16	14	2	223.363
15	13	7	523.93
14	1	6	652.027
17	10	1	152.055
15	6	6	609.926
16	15	3	479.621
17	10	3	344.57
17	4	5	631.914
1	4	6	777.848
9	6	4	421.738
0	8	6	602.516
4	1	3	417.234
17	10	0	26.0039
15	14	5	202.891
14	6	1	10.3281
13	8	2	34.9258
7	3	0	1.52344
2	2	0	102.566
15	9	0	57.8672
17	10	4	450.285
12	6	5	206.461
0	7	0	103.863
17	11	5	536.93
13	9	1	137.68
0	6	2	292.613
17	13	6	526.98
16	9	3	156.324
17	10	6	408.965
14	15	3	233.988
15	2	3	314.922
13	9	1	73.1484
15	15	5	427.297
14	8	2	102.25
1	0	7	746.578
17	14	6	666.867
15	14	6	422.484
15	15	0	70.0273
17	10	3	281.5
14	6	0	23.1797
2	2	6	550.332
1	0	6	558.707
2	2	0	79.7539
12	4	6	35.5547
1	0	5	502.906
2	2	5	488.289
2	2	3	307.039
2	2	5	445
14	8	0	12.3945
2	2	6	472.785
2	2	5	399.516
14	8	7	34.0469
1	0	5	349.211
2	2	1	112.398
1	0	6	399.996
14	8	1	3.33594
17	10	3	172.617
14	8	6	52.918
0	6	0	65.0313
17	12	0	81.1367
14	6	5	54.2578
17	5	0	45.1055
1	0	5	157.188
14	5	6	254.504
15	14	7	44.0313
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	6	0	8.59375
17	12	0	88.0117
17	5	1	194.57
0	7	0	99.8008
14	1	0	99.7148
0	6	6	761.406
0	7	0	114.988
16	13	1	237.695
16	13	1	176.539
5	3	0	77.3242
6	4	2	261.316
16	15	3	740.461
17	6	6	1096.13
14	15	3	535.332
0	7	5	303.656
17	4	6	288.332
15	9	6	97.6875
16	14	1	69.7031
17	13	5	376.977
15	9	6	396.883
14	8	5	314.016
1	0	1	215.055
15	14	6	612.758
14	6	6	231.797
10	10	0	16.9063
14	5	5	153.969
13	8	2	94.5742
14	6	4	96.2734
15	9	1	78.875
17	13	1	132.992
14	6	1	18.8438
2	9	4	188.117
14	6	3	40.6719
14	1	5	503.055
14	1	0	91.9023
11	3	6	54.7773
14	8	3	110.711
14	8	0	31.082
14	8	2	97.0938
14	8	0	31.3945
2	2	4	413.793
1	0	6	576.207
1	0	5	493.711
1	0	3	329.797
2	2	5	457.391
14	8	2	69.8867
17	4	0	79.5273
2	2	2	217.695
2	2	0	70.6289
2	2	5	405.766
2	2	1	138.32
2	2	2	200.02
17	14	6	445.445
0	0	1	127.047
1	0	0	54.8633
2	2	6	400.613
1	0	0	50.3633
17	11	1	65.3281
0	0	0	44.3125
0	6	0	69.4688
0	7	5	404.281
0	7	7	503.938
13	17	1	221.922
15	13	6	70.1563
17	5	0	20.543
14	6	6	252.789
2	2	3	8.0625
1	0	2	3.57031
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	7	0	22.5508
14	1	5	508.57
15	13	6	555.93
13	17	3	483.504
17	12	3	663.867
1	10	0	127.809
16	3	6	1286.62
15	2	7	928.719
15	2	1	303.492
13	8	6	990.117
9	6	5	690.695
17	5	3	713.676
16	14	1	313.047
14	9	4	446.914
0	10	2	280.223
17	5	0	75.043
17	13	1	108.461
17	4	0	48.2148
15	13	3	161.016
9	4	3	95.418
14	6	1	93.3125
14	6	7	371.57
15	14	6	434.781
16	15	0	42.1211
7	4	0	2.33594
9	6	5	68.7813
0	6	3	419.59
17	4	0	105.715
14	5	3	170.121
14	8	1	89.0859
12	4	0	10.7422
17	5	4	268.668
7	3	0	13.7266
12	9	3	241.961
13	8	1	45.7188
17	5	3	240.73
13	8	4	107.57
14	8	4	169.223
2	2	5	558.172
1	0	6	600.402
1	0	6	584.277
14	1	1	162.695
14	8	7	221.156
1	0	6	517.902
17	12	5	409.453
15	14	5	354.953
14	8	6	207.746
14	8	4	98.6992
14	8	1	22.5547
15	6	4	123.504
14	8	3	34.9844
14	6	2	20.9883
1	0	1	138.977
14	6	7	12.9297
1	0	1	110.523
2	2	1	110.336
14	6	0	10.5703
1	4	2	135.578
17	12	1	64.0859
14	6	7	120.547
0	6	4	196.719
0	7	0	58.5508
14	15	0	108.969
14	15	7	394.641
17	10	0	6.62891
14	6	5	261.297
15	14	7	52.9766
2	2	6	3.02734
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	0.90625
14	1	1	10.2891
6	4	1	48.8281
17	13	2	296.602
17	5	0	120.793
17	10	0	63.1914
0	7	1	158.961
0	7	4	561.441
15	13	5	507.227
15	9	1	119.016
9	6	2	262
17	5	2	515.672
17	13	2	566.164
15	14	1	385.75
17	12	7	1482.34
17	5	2	390.719
1	10	0	76.6211
6	4	3	81.0195
13	8	5	100.227
17	13	6	266.293
17	13	5	433.484
16	3	2	255.641
15	6	6	409.02
17	10	3	249.125
17	13	0	58.8086
16	5	1	99.2734
1	4	2	320.145
6	4	6	371.25
0	7	4	741.324
15	2	7	812.039
2	2	1	200.508
2	2	4	504.832
14	6	7	237.586
17	13	3	247.348
14	6	6	206.523
14	6	6	117.414
16	9	0	23.9336
17	4	0	46.9023
13	8	7	11.6094
17	10	2	174.246
0	6	6	560.656
11	3	7	125.352
15	9	0	35.9922
17	10	2	196.309
2	2	4	398.066
2	2	0	76.8164
17	11	1	133.438
14	8	0	24.1445
14	6	1	39.4375
2	2	4	383.777
1	0	7	578.453
2	2	4	363.434
14	8	0	14.582
14	8	5	70.5
2	2	2	209.965
1	0	6	450.316
0	0	0	57.5
1	0	6	368.043
2	2	4	263.824
14	8	7	72.8047
12	4	1	60.9844
2	2	5	243.828
14	8	0	14.168
15	13	0	9.67188
14	15	3	405.922
17	4	0	104.152
17	5	0	31.668
14	8	0	43.293
14	8	7	271.766
2	2	5	3.69531
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	6	4.06641
0	7	0	3.98828
14	8	0	33.082
17	4	6	710.574
17	11	6	541.57
2	9	0	7.80469
16	9	5	331.266
12	4	3	65.4375
15	14	5	440.344
17	12	0	87.5117
0	7	7	821.383
12	4	1	236.594
17	13	5	1178.26
15	14	6	1365.71
13	17	6	980.055
15	13	0	79.1719
15	13	0	115.484
9	6	0	57.2617
5	17	6	413.441
9	6	0	42.6758
17	6	5	332.273
9	6	7	240.047
8	13	5	5.71875
17	13	7	533.469
14	1	6	461.449
1	4	6	938.91
0	6	5	558.063
16	3	6	688.262
17	13	6	846.723
16	3	0	103.035
2	2	5	605.977
12	4	5	161.695
14	8	7	336.891
17	12	1	158.586
14	8	4	187.098
1	0	4	479.207
1	0	2	288.41
14	6	1	67.4531
2	2	1	183.055
14	6	4	144.383
15	15	2	232.363
17	12	7	677.5
15	15	4	395.066
17	10	5	367.422
2	2	5	455.93
1	0	1	157.164
17	10	5	349.055
14	8	6	151.434
14	8	6	172.59
17	4	5	435.633
17	4	0	72.9023
14	6	6	33.9766
2	2	7	520.805
1	0	0	68.1758
1	0	5	414.445
1	0	1	127.305
1	0	0	60.6133
2	2	2	163.598
2	2	7	451.063
16	3	5	327.359
15	14	1	88.3281
14	8	4	67.0898
2	2	1	80.3828
14	8	1	30.0078
14	5	0	3.52734
17	10	3	298.41
17	5	7	350.617
2	2	0	15.8164
14	6	2	121.922
17	10	0	14.3086
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	6	4.05078
9	6	1	42.9922
17	12	5	453.891
17	5	5	530.5
16	14	6	741.422
2	13	2	38.7227
6	4	4	260.664
16	15	6	633.512
14	8	2	124.953
17	11	4	406.227
0	6	7	869.93
14	8	3	558.766
14	8	6	1087.75
16	11	6	1046.54
14	1	5	721.781
6	4	5	313.25
17	12	2	365.465
17	6	7	760.258
12	17	6	538.531
14	6	0	52.3047
13	8	7	348.875
14	5	7	219.227
16	3	0	55.0977
13	8	7	36.6641
17	12	3	309.129
15	2	3	329.84
16	12	1	94.0156
5	5	6	186.117
1	13	3	248.125
4	1	3	488.348
11	13	3	230.184
1	0	3	405.836
1	0	0	100.176
0	0	0	98.1875
1	0	6	718.543
1	0	5	591.047
2	2	6	693.707
14	8	4	209.387
17	10	1	165.102
17	10	1	150.492
15	14	4	431.266
5	13	6	55.75
14	8	0	34.2695
15	14	7	417.516
17	12	5	350.344
0	0	0	80.0625
0	7	0	88.0508
17	13	7	725.898
17	4	3	304.563
1	0	3	285.422
14	6	0	5.05469
14	8	0	6.01953
1	0	3	255.754
2	2	5	385.438
2	2	0	67.0664
0	0	0	64.0625
1	0	1	112.898
1	0	1	111.461
1	0	5	326.484
16	3	6	375.543
14	6	6	34.1094
2	2	3	186.969
1	0	1	89.8203
14	8	7	109.461
16	14	5	368.031
17	4	0	85.2148
17	5	7	444.031
14	6	7	357.516
15	14	5	21.0938
14	6	0	47.5078
1	0	2	0.164063
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	6	0	1.03125
14	8	7	162.109
16	3	0	101.098
7	4	1	77.2813
13	17	1	203.859
14	5	5	152.492
15	2	6	668.559
17	13	7	773.508
14	5	2	110.504
17	4	1	210.242
17	13	1	209.383
0	7	7	847.711
16	13	0	150.277
15	2	7	845.086
5	5	7	597.664
16	14	6	1334.3
13	8	4	350.609
0	12	2	294.172
16	9	0	60.6836
17	11	6	689.516
2	2	1	190.961
14	8	4	254.184
14	8	4	195.223
12	4	0	8.05469
14	6	0	10.9297
16	3	6	334.949
16	12	6	416.883
14	15	6	872.18
8	12	4	44.0547
16	13	0	103.965
0	12	1	191.281
14	6	6	210.461
2	2	0	95.4414
1	0	7	817.125
1	0	5	596.109
2	2	6	700.895
1	0	6	699.254
17	4	6	666.363
15	9	3	216.082
14	6	3	137.055
17	10	5	449.383
6	3	3	143.18
2	7	4	119.238
1	0	6	594.434
14	6	3	12.1836
14	8	5	113.805
1	0	6	554.613
14	6	0	16.7422
15	6	7	223.758
1	0	6	539.402
17	10	5	327.984
17	4	3	280.504
1	0	2	198.98
1	0	1	131.883
2	2	1	126.977
2	2	4	293.785
2	2	6	410.379
1	0	1	114.617
2	2	7	430.867
1	0	3	219.793
14	8	0	5.41797
1	0	0	46.9883
2	2	1	87.1484
17	13	2	152.543
17	13	7	297.031
13	8	1	6.26563
17	13	7	332.117
14	8	6	268.746
14	5	0	45.0898
1	0	7	159.219
0	0	0	0
1	0	0	0.136719
0	0	0	0
0	0	0	0
0	0	0	0
0	7	0	3.88672
14	6	0	22.4922
17	11	6	610.781
0	10	0	100.824
0	6	2	318.23
17	10	5	424.203
12	4	4	89.2344
15	13	7	560.344
0	6	3	455.238
17	10	5	566.734
16	3	6	740.449
14	15	6	609.547
15	2	3	389.645
14	6	7	312.164
14	15	2	234.988
15	13	6	781.641
12	4	6	141.852
1	14	7	815.758
0	6	5	610.992
17	14	7	750.602
16	9	5	296.617
14	6	3	106.578
15	13	3	247.066
17	5	1	219.68
7	9	1	14.1016
17	13	1	149.883
16	3	0	63.7227
17	13	3	294.691
1	4	0	109.684
15	15	1	265.195
15	7	3	200.063
12	4	5	84.6094
14	8	1	70.3672
14	6	5	210.078
2	2	6	690.434
17	10	1	160.898
15	9	6	355.297
17	12	6	501.91
14	8	6	211.832
15	14	5	408.148
16	15	3	341.066
17	13	3	361.367
17	11	6	561.492
16	15	6	604.27
14	6	0	13.6172
14	6	5	113.586
1	0	1	164.742
17	14	7	652.75
1	2	3	312.953
14	1	6	632.676
11	13	3	229.098
14	6	0	9.67969
2	2	7	538.836
2	2	3	271.164
2	2	3	249.637
2	2	3	237.77
2	2	7	476.078
1	0	6	398.848
1	0	0	54.0508
1	0	1	112.273
1	0	7	408.477
1	0	1	94.3672
2	2	0	43.5039
15	14	5	200.5
15	14	7	271.664
2	2	0	31.6289
15	9	6	107.867
2	2	2	49.1953
2	2	1	28.5078
2	2	0	19.8789
2	2	3	15.1797
2	2	2	0.710938
0	0	0	0
0	0	0	0
0	0	0	0
0	7	0	18.6758
1	0	0	78.7383
14	1	6	595.176
16	12	6	561.453
14	1	3	373.277
14	8	1	79.1016
17	10	4	391.434
5	3	0	61.7617
17	13	3	734.988
9	6	0	80.0117
17	12	1	248.398
16	3	0	102.473
17	10	6	565.051
13	8	6	431.102
13	1	5	617.008
1	4	2	358.992
14	8	7	286.938
1	14	0	113.977
7	4	4	195.594
14	8	6	240.668
16	15	1	180.867
15	13	7	549.93
15	13	0	112.234
7	3	3	339.746
1	4	0	116.996
17	6	1	258.328
1	14	6	735.227
15	13	0	39.9844
9	6	2	215.941
17	5	0	127.793
12	4	0	24.1172
15	14	4	324.383
1	0	0	86.9883
17	10	7	604.32
14	6	3	115.695
15	14	6	420.742
6	4	3	5.82422
17	4	6	474.246
15	14	6	252.477
17	13	3	213.148
15	14	6	360.703
17	5	6	446.824
14	6	6	124.844
17	12	3	248.285
17	12	5	396.609
16	9	5	201.227
2	2	6	567.355
1	0	7	656.734
12	4	0	1.24219
15	9	3	133.598
17	4	7	605.32
2	2	2	201.5
2	2	0	67.5039
12	4	0	6.32031
2	2	3	257.934
2	2	6	438.809
1	0	3	245.668
2	2	3	233.723
14	6	7	62.5156
1	0	6	376.176
2	2	4	230.395
17	4	5	273.18
6	4	0	18.3984
12	4	7	287.031
14	8	6	0.824219
14	8	0	27.1055
17	11	5	67.875
16	9	1	16.3359
14	6	0	47.1953
14	6	5	251.453
14	6	7	412.742
1	0	5	8.34375
0	0	0	0
14	8	2	174.973
2	2	6	14.5742
9	6	1	32.2422
1	0	2	244.766
14	6	5	166.086
16	3	5	523.273
14	8	3	148.063
2	2	0	100.629
1	0	0	98.9883
13	17	3	464.813
0	7	0	140.488
12	4	6	902.555
17	6	0	119.875
17	10	0	90.9414
1	4	6	868.105
14	8	3	403.684
15	2	7	986.922
15	13	6	622.633
1	14	7	838.164
16	13	1	289.805
0	11	5	663.352
15	15	4	401.184
17	4	3	419.027
17	12	0	87.6367
17	11	6	562.602
0	12	1	203.297
1	4	1	236.398
0	7	4	673.785
14	15	3	494.043
7	10	0	8.32813
16	3	6	665.59
17	6	6	856.797
1	4	6	977.559
17	5	0	122.355
17	12	4	425.848
13	8	3	207.914
0	12	2	203.48
14	6	0	3.05469
15	13	0	14.8594
14	6	0	1.17969
16	14	6	237.805
14	6	1	20.1875
17	10	4	115.949
15	9	2	18.793
14	8	7	84.6953
14	8	1	18.5703
13	9	6	235.285
14	8	1	0.632813
14	8	5	63.6719
16	9	6	224.27
17	11	5	351.313
15	2	7	584.953
2	2	2	230.5
2	2	5	437.57
1	0	6	520.152
14	8	6	141.621
14	6	4	75.8672
17	10	4	230.191
17	10	0	40.3789
17	14	6	409.633
1	0	7	440.852
0	0	0	53.3125
12	4	0	27.9453
14	8	5	48.2891
2	2	4	220.043
2	2	4	202.348
1	0	7	291.891
14	8	3	78.7656
17	4	6	214.105
17	4	6	300.715
16	11	2	21.5078
1	0	6	125.91
14	6	7	364.078
2	2	1	2.63281
0	0	0	0
1	0	6	5.16797
17	4	1	9.55469
17	12	2	205.852
2	2	5	519.336
1	0	5	516.492
17	4	6	627.09
15	15	0	88.9648
15	15	0	90.5898
17	14	6	687.523
15	13	0	72.9219
12	8	5	781.32
9	6	6	745.605
0	7	5	695.945
15	15	2	302.281
16	3	6	817.27
17	4	7	958.438
0	6	0	118.969
6	4	4	310.93
2	13	1	5.77344
16	3	5	1141.93
0	11	5	690.883
14	8	6	252.09
17	12	5	598.586
0	6	3	428.078
16	3	6	746.176
13	1	0	94.375
14	8	5	264.367
2	2	0	106.129
14	1	2	317.43
14	1	7	860.609
17	12	7	750.852
17	13	7	604.695
2	1	3	234.426
14	1	3	322.32
15	14	0	63.4141
15	13	0	31.5469
17	10	3	167.492
14	5	0	4.08984
1	10	0	35.1914
17	12	2	197.773
1	2	7	440.063
12	4	5	60.8906
2	2	7	511.852
16	9	4	120.27
12	4	0	18.1328
16	9	0	15.0586
14	6	6	156.461
15	14	3	121.188
14	6	3	11.332
14	6	0	8.82031
14	6	2	7.63281
14	6	3	24.625
14	6	6	52.7656
2	2	7	554.375
1	0	3	289.992
1	0	6	485.785
17	4	6	458.855
17	13	3	251.66
17	13	6	413.059
2	2	1	106.727
2	2	3	215.648
1	0	0	53.2383
13	17	7	429.18
17	10	6	184.074
2	2	5	256.969
1	0	1	81.0859
14	8	0	20.168
14	1	1	60.9297
14	15	0	21.2188
15	14	1	81.4375
15	13	6	210.133
17	14	3	67.3867
14	6	0	43.8828
2	2	5	1.72656
0	0	0	0
2	2	6	0.417969
6	4	6	410.531
14	8	7	253.742
1	2	7	702.57
2	2	6	626.738
16	3	1	183.008
16	15	6	763.129
17	10	1	148.43
17	4	0	95.0898
13	8	3	196.52
12	4	6	330.523
17	5	6	1278.83
16	13	6	913.91
17	10	0	89.4414
15	9	3	239.91
12	4	7	306.25
17	13	6	740.043
13	9	0	86.8398
14	8	7	1064.38
17	11	3	564.867
16	13	0	109.59
14	15	1	210.328
14	1	0	100.152
17	11	6	703.508
16	3	3	506.391
15	2	6	737.145
0	7	5	594.469
11	13	6	460.242
14	15	5	643.07
0	10	3	497.277
9	6	5	405.555
0	7	3	470.809
12	4	0	15.9297
17	5	1	186.398
9	6	5	537.797
3	6	6	404.973
16	13	1	59.8672
16	9	2	7.48047
13	9	0	15.9023
0	7	5	340.656
14	17	4	380.602
17	12	1	112.836
14	8	1	23.9453
15	14	6	206.336
11	13	7	3.16406
16	9	7	67.3047
14	6	6	242.438
12	4	2	141.492
17	13	5	258.938
14	6	1	2.82813
14	8	3	5.35156
14	8	6	15.9727
14	8	5	7.63281
1	0	3	268.148
1	0	7	545.836
14	6	6	28.9766
1	0	1	127.773
2	2	7	466.266
0	0	0	57.25
1	0	6	371.02
12	4	2	81.6602
1	0	0	54.6133
7	3	4	7.07031
17	4	7	401.883
2	2	5	255.141
2	2	6	289.926
15	2	1	78.7266
4	1	6	494.41
0	6	5	678.211
17	6	7	371.219
17	13	7	620.234
17	4	0	16.7773
14	8	0	38.168
2	2	5	2.61719
0	0	0	0
2	2	4	2.29297
5	5	0	45.0938
17	13	0	86.9961
17	4	6	604.582
0	7	0	98.3008
17	13	6	658.105
13	9	1	77.7422
17	4	6	647.246
11	13	6	434.18
17	12	1	198.008
0	6	1	212.938
11	13	4	502.289
13	1	3	366.621
14	6	1	83.7969
15	14	4	439.984
14	6	1	113.266
17	10	0	85.6289
15	2	6	735.949
9	6	6	628.91
17	4	0	183.215
6	4	0	98.2891
9	6	1	196.07
5	3	5	473.922
17	5	1	273.07
12	8	1	163.195
15	2	5	649.953
17	11	5	803.461
1	4	2	333.957
16	15	6	742.723
17	6	3	340.828
12	4	1	68.9688
17	13	5	1229.53
0	7	3	631.773
9	6	5	504.141
9	6	1	270.414
17	5	0	170.605
0	7	5	393.453
15	13	7	163.977
15	13	6	584.117
1	14	5	459.867
0	6	3	311.664
17	10	7	384.445
17	4	0	66.6523
12	4	6	215.758
6	4	1	72.9375
16	3	3	168.234
14	5	1	48.2109
14	6	3	152.34
15	14	5	90.6719
12	4	2	81.875
17	10	6	214.723
15	14	3	146.91
15	9	0	4.80469
16	9	6	100.207
17	14	6	456.313
14	6	4	6
2	2	2	182.504
2	2	7	472.992
2	2	7	476.594
2	2	5	319.078
2	2	5	304.359
1	0	6	334.52
14	6	0	10.7578
2	2	0	53.1914
16	9	0	7.37109
14	8	6	83.207
16	3	6	290.996
0	6	1	89.9688
7	10	6	223.031
17	10	0	45.9414
15	14	0	37.6016
15	13	6	68.4766
1	0	7	166.422
2	2	5	4.47656
0	0	0	0
1	0	7	3.15625
0	7	0	2.57422
17	11	1	146.297
14	15	5	519.344
9	6	1	163.805
17	13	0	88.3086
17	10	4	365.223
12	4	1	18.7656
17	13	6	684.629
14	6	4	213.031
2	2	3	390.102
1	0	4	504.965
2	2	0	103.879
15	9	2	173.422
1	4	0	107.434
12	4	0	57.5547
17	4	3	429.273
1	4	6	755.973
15	16	3	667.012
16	15	6	1399.49
14	8	1	305.82
14	6	7	1106.46
14	8	6	1004.58
13	17	2	448.492
0	12	2	354.34
16	9	6	517.34
17	10	5	643.352
17	10	0	90.9414
15	2	1	216.867
17	4	0	103.965
17	10	5	616.352
0	10	7	999.203
0	7	1	337.148
14	8	3	678.566
14	8	5	1062.06
16	4	0	187.793
15	15	5	669.242
0	11	7	765.133
0	7	5	405.25
14	5	6	83.1992
0	6	4	346.688
17	4	0	64.5273
12	5	7	226.461
17	12	0	32.3867
17	10	3	46.7344
17	12	0	12.1367
17	10	1	24.1172
17	10	1	49.1172
15	14	4	54.7422
2	2	7	311.5
1	0	3	152.48
17	14	3	139.184
16	9	6	9.95703
17	14	3	174.055
14	6	5	39.4844
2	2	7	501.172
2	2	0	61.8164
2	2	6	427.418
2	2	0	59.6289
2	2	3	221.074
1	0	7	431.992
14	6	7	89.5234
2	2	1	94.1484
2	2	4	227.785
1	0	0	43.9883
1	0	7	320.414
1	0	1	77.6797
17	12	7	296.703
14	1	6	232.691
15	16	6	257.055
15	13	6	56.5156
14	1	7	127.039
0	0	0	20.1875
14	6	7	466.688
0	0	0	0
1	0	4	0.246094
0	7	0	3.48828
17	11	6	605.359
17	12	0	149.824
16	12	6	579.352
0	12	5	594.289
14	6	7	266.492
2	2	0	90.1914
1	0	3	390.336
1	0	1	198.258
2	2	0	100.504
12	4	0	27.3672
17	12	7	749.688
17	12	6	647.238
15	7	7	530.398
17	6	7	888.219
14	8	2	159.168
17	10	6	657.105
11	3	0	29.3008
9	6	6	628.676
15	14	3	684.211
16	4	6	1165.11
17	13	6	1016.02
0	7	4	581.387
14	1	7	915.555
9	6	0	82.1367
17	12	3	666.621
16	3	0	152.598
13	8	1	173.344
6	4	1	135.828
9	6	0	101.574
17	13	0	152.309
1	14	3	594.211
9	6	1	139.617
9	6	6	874.574
14	1	7	1179.13
17	12	2	345.992
14	15	6	614.078
1	4	2	248.074
17	10	6	322.41
9	6	1	15.8984
0	6	3	306.348
17	10	0	39.6914
14	8	1	11.9609
15	6	4	77.0117
17	4	7	271.977
14	6	5	132.391
14	6	6	49.6484
15	14	2	61.3945
15	9	0	11.3203
0	0	0	28.6875
16	9	2	20.4609
17	14	0	34.7109
15	13	3	47.7422
12	4	5	132.039
14	8	7	18.5547
2	2	7	454.234
0	0	0	63.9375
1	0	6	422.012
2	2	4	273.082
2	2	7	431.641
2	2	3	185.484
1	0	3	179.492
2	2	0	45.1914
14	8	7	122.219
2	2	7	325.305
14	6	0	20.7578
14	6	0	23.9453
1	0	6	201.715
1	0	6	181.762
15	13	1	22.1406
0	0	3	70.2305
1	0	0	22.3008
2	2	5	16.2734
0	0	0	0
1	0	0	0.199219
0	7	0	10.1133
15	13	3	297.637
14	15	0	86.5313
17	13	0	85.1836
14	8	3	130.512
14	6	6	204.43
1	0	6	596.285
14	6	2	100.25
2	2	6	720.551
17	4	0	105.34
1	0	6	717.418
14	8	0	44.457
14	9	6	280.633
12	4	6	142.258
17	10	3	288.68
16	9	2	188.875
12	4	6	207.664
11	13	6	460.117
0	7	4	505.113
13	9	1	169.82
15	13	0	94.2969
17	10	2	286.188
17	10	2	263.23
17	4	6	724.684
13	17	0	121.219
14	1	2	313.227
14	1	3	406.105
2	2	6	743.465
0	6	0	124.594
15	13	6	1018.8
1	14	0	142.727
14	16	6	1169.46
17	12	0	138.949
6	4	6	573.188
17	5	0	143.48
15	13	5	311.875
1	10	6	169.387
16	3	0	128.285
14	15	0	67.0938
6	4	1	42.3594
15	14	0	56.1641
14	8	7	4.98438
15	14	0	29.9766
16	14	1	57.5313
14	6	1	29.1094
15	9	1	10.125
14	8	4	75.8164
14	8	7	137.477
12	4	1	67.5781
16	9	7	24.5781
12	4	6	328.438
2	2	2	118.063
14	6	5	65.5313
9	6	6	65.6133
14	8	0	8.33203
14	6	1	10.4375
1	0	6	413.309
1	0	5	342.195
2	2	4	265.77
1	0	6	377.762
14	6	0	15.5703
1	0	4	225.535
2	2	6	315.105
1	0	6	306.34
1	0	0	38.9883
2	2	4	175.738
1	0	0	32.0508
14	6	0	34.1328
2	2	0	26.3789
1	0	0	19.8008
1	0	5	96.8594
1	0	4	107.77
14	6	7	447.508
0	0	0	0
1	0	0	0.261719
0	7	7	112.617
17	13	6	639.816
14	1	4	426.207
17	4	3	305.234
15	9	5	187.711
14	9	4	233.148
12	4	3	54.5977
14	6	5	166.969
2	2	1	202.414
14	6	5	259.836
14	6	6	281.906
14	6	3	122.266
14	8	6	247.066
15	9	7	378.25
14	6	4	189.602
1	0	0	102.613
2	2	0	97.6914
15	15	2	288.563
14	8	7	360.641
14	8	0	50.457
16	9	6	574.176
16	14	5	612.711
14	6	6	310.758
2	2	7	827.977
15	14	5	476.086
1	0	0	102.426
2	2	0	101.754
17	11	2	241.121
17	5	6	862.957
0	12	1	248.734
17	13	6	665.207
17	13	5	691.125
0	10	0	108.449
9	6	3	248.879
14	15	0	81.1563
14	1	5	517.297
9	6	1	131.93
15	2	5	629.016
0	11	6	617.277
0	9	6	661.734
11	3	1	19.3203
14	8	0	7.83203
17	10	1	84.6953
17	12	4	264.52
14	6	1	5.0625
12	4	7	159.008
14	8	3	46.1836
14	6	4	84.8047
2	2	3	168.883
16	9	0	3.62891
16	9	5	70.4063
1	0	6	297.707
14	8	7	24.8906
16	3	6	466.301
17	12	5	437.375
15	14	7	509.016
15	14	0	36.6641
2	2	0	53.9414
2	2	5	313.805
2	2	5	314.188
1	0	0	48.6758
2	2	0	46.5039
2	2	5	243.367
